"pais";"destino";"actividad";"url_actividad";"operador";"email";"telefono";"direccion";"descripcion";"precio_real";"opiniones";"viajeros";"rating";"moneda";"fecha_scan"
"Nueva Zelanda";"Auckland";"Paseo en barco por Auckland";"https://www.civitatis.com/es/auckland/paseo-barco-auckland/";"The Red Boats";"info@theredboats.co.nz";"0272530510";"The Red Boats Ltd | 31 Westhaven Drive, Auckland, Nueva Zelanda";"";"19218.57";"0";"8";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Wellington";"Tour por Wellington";"https://www.civitatis.com/es/wellington/tour-wellington/";"Zozo Travel Limited";"phil.mildenhall@zozotravel.co.nz";"0221345152";"Zozo Travel | 6 Colson Street, Avalon, Lower Hutt, Nueva Zelanda";"";"107074.92";"6";"39";"9.7";"CLP";"2026-02-16"
"Nueva Zelanda";"Wellington";"Tour por los escenarios de El Señor de los Anillos";"https://www.civitatis.com/es/wellington/tour-senor-anillos/";"Wanderlust Tourism Group Ltd";"chewy@wtgl.nz";"021459521";"Wanderlust Tourism Group | 51 Dudley Street, Lower Hutt, 5010, Wellington, Nueva Zelanda";"";"96092.87";"3";"26";"8.7";"CLP";"2026-02-16"
"Nueva Zelanda";"Wellington";"Tarjeta eSIM con Internet para Nueva Zelanda";"https://www.civitatis.com/es/wellington/tarjeta-esim-nueva-zelanda/";"Xplori";"go@xplori.world";"+84852186217";"WM&B Limited | 93-97 Des Voeux Road West, Hong Kong Island, China";"";"22295.63";"2";"37";"9.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Wellington";"Tour del vino por Martinborough";"https://www.civitatis.com/es/wellington/tour-vino-martinborough/";"Zozo Travel Limited";"phil.mildenhall@zozotravel.co.nz";"0221345152";"Zozo Travel | 6 Colson Street, Avalon, Lower Hutt, Nueva Zelanda";"";"98838.38";"0";"4";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Wellington";"Tour en 4x4 por la costa de Wellington + Avistamiento de focas";"https://www.civitatis.com/es/wellington/tour-4x4-avistamiento-focas/";"Wanderlust Tourism Group Ltd";"chewy@wtgl.nz";"021459521";"Wanderlust Tourism Group | 51 Dudley Street, Lower Hutt, 5010, Wellington, Nueva Zelanda";"";"107074.92";"1";"5";"10.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Wellington";"Tour gastronómico por Wellington";"https://www.civitatis.com/es/wellington/tour-gastronomico-wellington/";"Food And Spice Odyssey";"sales@foodandspiceodyssey.nz";"+64 275 155 715";"Salters Fine Foods Limited | 1C/1 Clyde Quay Wharf, Te Aro, Wellingon, Nueva Zelanda";"";"137275.54";"0";"0";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Wellington";"Rafting en el río Hutt";"https://www.civitatis.com/es/wellington/rafting-rio-hutt/";"Wellington Rafting";"wellington.rafting@gmail.com";"0204723848";"Wellington Whitewater Adventures LTD. | 9A Jupiter grove, Trentham, Upper Hutt, Nueva Zelanda";"";"81816.22";"0";"0";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Wellington";"Tour en bicicleta por Wellington";"https://www.civitatis.com/es/wellington/tour-bicicleta-wellington/";"Switched On Bikes";"ryan@switchedonbikes.co.nz";"04 473 1080";"SWITCHED ON BIKES LIMITED | PO Box 18, Wellington, Nueva Zelanda";"";"79619.81";"0";"0";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Wanaka";"Excursión a la isla Mou Waho";"https://www.civitatis.com/es/wanaka/excursion-isla-mou-waho/";"Wanaka Water Taxi & 4X4 Explorer";"info@wanakawatertaxi.co.nz";"+64211520689 0800273687";"Aqua Adventures Wanaka LTD | 185 Mt Barker Rd, RD 2, Wanaka, Nueva Zelanda";"";"74128.79";"0";"8";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Wanaka";"Paseo en barco por las islas del lago Wanaka";"https://www.civitatis.com/es/wanaka/paseo-barco-islas-lago-wanaka/";"Lake Wanaka Cruises";"tim@lakecruise.co.nz";"64 021 307 104";"Cruise Lake Wanaka Ltd | 9 Wicklow Tce Albert Town, Wanaka, Nueva Zelanda";"";"26906.0";"1";"14";"8.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Wanaka";"Salto en paracaídas en Wanaka";"https://www.civitatis.com/es/wanaka/salto-paracaidas-wanaka/";"Skydive Wanaka";"info@skydivewanaka.com";"+64 0 21 749 675";"SKYDIVE QUEENSTOWN LIMITED | 14 Mustang Lane, Wanaka, Nueva Zelanda";"";"197127.67";"0";"3";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Wanaka";"Paseo en barco por el lago Wanaka";"https://www.civitatis.com/es/wanaka/paseo-barco-lago-wanaka/";"Lake Wanaka Cruises";"tim@lakecruise.co.nz";"64 021 307 104";"Cruise Lake Wanaka Ltd | 9 Wicklow Tce Albert Town, Wanaka, Nueva Zelanda";"";"37888.04";"1";"6";"8.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Wanaka";"Alquiler de bicicleta en el lago Hawea + Transporte desde Wanaka";"https://www.civitatis.com/es/wanaka/alquiler-bicicleta-lago-hawea/";"Wanaka Bike Tours & Hike Limited";"info@wanakabiketours.co.nz";"0275261702";"Wanaka Bike Tours & Hike Limited | 103 Ardmore Street, Wanaka, Nueva Zelanda";"";"65892.25";"0";"0";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Rarotonga";"Cena tradicional en Rarotonga";"https://www.civitatis.com/es/rarotonga/cena-tradicional-rarotonga/";"Cook Islands Tours";"marketing@cookislandstours.co.ck";"+682 20639";"Cook Islands Holidays & Tours Ltd. | Avatiu Harbour, Avatiu, Rarotonga, Islas Cook, Nueva Zelanda";"";"68637.77";"0";"2";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Rarotonga";"Tour por Rarotonga";"https://www.civitatis.com/es/rarotonga/tour-rarotonga/";"Cook Islands Tours";"marketing@cookislandstours.co.ck";"+682 20639";"Cook Islands Holidays & Tours Ltd. | Avatiu Harbour, Avatiu, Rarotonga, Islas Cook, Nueva Zelanda";"";"49419.19";"0";"0";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Rarotonga";"Traslados en Rarotonga";"https://www.civitatis.com/es/rarotonga/traslados/";"No especificado / Único";"N/A";"N/A";"N/A";"";"14002.1";"0";"37";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Te Anau";"Excursión al fiordo Milford Sound";"https://www.civitatis.com/es/te-anau/excursion-fiordo-milford-sound/";"Cheeky Kiwi Travel";"bookings@cheekykiwitravel.com";"+64 9 390 7380";"CHEEKY KIWI TRAVEL LIMITED | 13 Worsley St, Te Anau, Nueva Zelanda";"";"164181.54";"2";"40";"9.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Te Anau";"Paseo en helicóptero por el Parque Nacional de Fiordland";"https://www.civitatis.com/es/te-anau/paseo-helicoptero-parque-fiordland/";"Southern Lakes Helicopters";"marketing@slheli.co.nz";"03 249 7167";"Southern Lakes Helicopters LTD | 79 Lakefront Drive, Te Anau, Nueva Zelanda";"";"211404.33";"0";"8";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Te Anau";"Helicóptero a Fiordland + Trekking por Luxmore Hut";"https://www.civitatis.com/es/te-anau/helicoptero-firodland-trekking-luxmore-hut/";"Southern Lakes Helicopters";"marketing@slheli.co.nz";"03 249 7167";"Southern Lakes Helicopters LTD | 79 Lakefront Drive, Te Anau, Nueva Zelanda";"";"241604.95";"0";"3";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Whitianga";"Paseo en barco por la costa de Coromandel";"https://www.civitatis.com/es/whitianga/paseo-barco-costa-coromandel/";"Boom Sailing";"boomsailing@gmail.com";"+64223278510";"Boom Charters limited | 18 Sarah ave, Whitianga, Nueva Zelanda";"";"79619.81";"0";"4";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Whitianga";"Alquiler de barco con patrón en Whitianga";"https://www.civitatis.com/es/whitianga/alquiler-barco-patron-whitianga/";"Boom Sailing";"boomsailing@gmail.com";"+64223278510";"Boom Charters limited | 18 Sarah ave, Whitianga, Nueva Zelanda";"";"653431.57";"0";"0";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Taupo";"Paseo en barco por el lago Taupo";"https://www.civitatis.com/es/taupo/paseo-barco-lago-taupo/";"Sail Barbary Ltd";"bookings@sailbarbary.com";"+64 7 378 5879";"Malolo Adventures Limited | 109 Tuwharetoa Street, Taupo, Nueva Zelanda";"";"32397.02";"0";"25";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Taupo";"Paseo en barco al atardecer por el lago Taupo";"https://www.civitatis.com/es/taupo/paseo-barco-atardecer-lago-taupo/";"Sail Barbary Ltd";"bookings@sailbarbary.com";"+64 7 378 5879";"Malolo Adventures Limited | 109 Tuwharetoa Street, Taupo, Nueva Zelanda";"";"37888.04";"0";"27";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Rotorua";"Tour en kayak por las cuevas Glow Worm";"https://www.civitatis.com/es/rotorua/tour-kayak-glow-worm/";"Taiao Adventures";"jannel@paddleboardrotorua.com";"0224279136";"ROTORUA JETBOARD TOURS LIMITED | 64 Arahiwi Rise, Rd 1, Parua Bay, 0, Parua Bay, Nueva Zelanda";"";"107074.92";"0";"26";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Rotorua";"Rafting en el río Kaituna";"https://www.civitatis.com/es/rotorua/rafting-rio-kaituna/";"Kaituna Rafting Ltd";"info@kaitunacascades.co.nz";"+64272765457";"Kaituna Cascades | 18 Okere Falls road - Okere Falls, Rotorua, Nueva Zelanda";"";"74128.79";"2";"13";"10.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Rotorua";"Entrada a Hell’s Gate";"https://www.civitatis.com/es/rotorua/entrada-hells-gate/";"Hell's Gate Geothermal Reserve & Mud Spa";"scott@hellsgate.co.nz";"073453151";"Whakapoungakau 24 Limited Partnership | 351 State Highway 30, Rotorua, Nueva Zelanda";"";"49419.19";"0";"30";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Rotorua";"Visita al Criadero Nacional de Kiwis";"https://www.civitatis.com/es/rotorua/visita-criadero-nacional-kiwis/";"The National Kiwi Hatchery";"Accounts@nationalkiwihatchery.org.nz";"+64 7 350 0440";"THE NATIONAL KIWI RECOVERY TRUST | 141 Western Road, Ngongotahā, Rotorua 3010, Rotorua, Nueva Zelanda";"";"41182.66";"0";"8";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Rotorua";"Visita guiada por Hell’s Gate";"https://www.civitatis.com/es/rotorua/visita-guiada-hells-gate/";"Hell's Gate Geothermal Reserve & Mud Spa";"scott@hellsgate.co.nz";"073453151";"Whakapoungakau 24 Limited Partnership | 351 State Highway 30, Rotorua, Nueva Zelanda";"";"24709.59";"0";"9";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Rotorua";"Traslados en Rotorua";"https://www.civitatis.com/es/rotorua/traslados/";"No especificado / Único";"N/A";"N/A";"N/A";"";"58753.93";"21";"480";"8.5";"CLP";"2026-02-16"
"Nueva Zelanda";"Rotorua";"Tour en kayak por el lago Rotoiti + Aguas termales de Manupirua";"https://www.civitatis.com/es/rotorua/tour-kayak-lago-rotoiti-manupirua/";"Waimarino Kayak Tours";"info@glowwormkayaking.com";"07 576 4233";"Waimarino Ltd | 36 Taniwha Place RD6 Bethlehem, Tauranga, Nueva Zelanda";"";"93347.36";"0";"2";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Rotorua";"Excursión al valle volcánico de Waimangu + Tour en kayak";"https://www.civitatis.com/es/rotorua/excursion-valle-volcanico-waimangu-kayak/";"Taiao Adventures";"jannel@paddleboardrotorua.com";"0224279136";"ROTORUA JETBOARD TOURS LIMITED | 64 Arahiwi Rise, Rd 1, Parua Bay, 0, Parua Bay, Nueva Zelanda";"";"205913.31";"0";"0";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Rotorua";"Excursión a Hobbiton";"https://www.civitatis.com/es/rotorua/excursion-hobbiton/";"Entrada Travel Group";"sales@entradatravelgroup.com";"";"Intercity Group (NZ) Ltd | Level One Building C, 600 Great South Road, Greenlane, Auckland, New Zealand, Auckland, Nueva Zelanda";"";"168025.26";"0";"31";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Tauranga";"Tour en kayak por el lago McLaren con avistamiento de luciérnagas";"https://www.civitatis.com/es/tauranga/tour-kayak-lago-mclaren-luciernagas/";"Waimarino Kayak Tours";"info@glowwormkayaking.com";"07 576 4233";"Waimarino Ltd | 36 Taniwha Place RD6 Bethlehem, Tauranga, Nueva Zelanda";"";"123547.98";"0";"0";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Tauranga";"Tour en kayak por el lago McLaren";"https://www.civitatis.com/es/tauranga/tour-kayak-lago-mclaren/";"Waimarino Kayak Tours";"info@glowwormkayaking.com";"07 576 4233";"Waimarino Ltd | 36 Taniwha Place RD6 Bethlehem, Tauranga, Nueva Zelanda";"";"96092.87";"0";"0";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Tauranga";"Salto en paracaídas en Tauranga";"https://www.civitatis.com/es/tauranga/salto-paracaidas-tauranga/";"Skydive Tauranga";"gui@skydivetauranga.com";"075748533";"Skydive The Mount LTD | 2 Kittyhawk Way, Mount Maunganui, Nueva Zelanda";"";"377660.68";"0";"0";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Tauranga";"Paseo en barco por Tauranga";"https://www.civitatis.com/es/tauranga/paseo-barco-tauranga/";"Bay Explorer";"info@bayexplorer.co.nz";"021605968";"Bay Explorer N.Z Ltd | 6/100B STANLEY ROAD RD 2, WHAKATANE, Nueva Zelanda";"";"52164.7";"0";"0";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Tauranga";"Avistamiento de delfines en Tauranga";"https://www.civitatis.com/es/tauranga/avistamiento-delfines-tauranga/";"Bay Explorer";"info@bayexplorer.co.nz";"021605968";"Bay Explorer N.Z Ltd | 6/100B STANLEY ROAD RD 2, WHAKATANE, Nueva Zelanda";"";"96092.87";"0";"2";"0.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Tekapo";"Observación de estrellas en Tekapo";"https://www.civitatis.com/es/tekapo/observacion-estrellas-tekapo/";"Chameleon Stargazing Limited";"info@chameleonstargazing.com";"0273657091";"Chameleon Stargazing Limited | 2 Rapuwai Lane, Lake Tekapo, Lake Tekapo, Nueva Zelanda";"";"59852.13";"1";"16";"10.0";"CLP";"2026-02-16"
"Nueva Zelanda";"Tekapo";"Vuelo en helicóptero o avioneta sobre los Alpes del Sur";"https://www.civitatis.com/es/tekapo/vuelo-helicoptero-avioneta-alpes-sur/";"Air Safaris";"penny@airsafaris.co.nz";"+64 3 680 6880";"Air Safaris & Services NZ Limited | 253 Tekapo-Twizel Road, Lake Tekapo 7999, Lake Tekapo, Nueva Zelanda";"";"216895.35";"0";"4";"0.0";"CLP";"2026-02-16"
