"pais";"destino";"actividad";"url_actividad";"operador";"email";"telefono";"direccion";"descripcion";"precio_real";"opiniones";"viajeros";"rating";"moneda";"fecha_scan"
"Guatemala";"Ciudad de Guatemala";"Visita al zoológico La Aurora a primera hora";"https://www.civitatis.com/es/ciudad-de-guatemala/visita-zoologico-aurora-primera-hora/";"Love Gt Tours & Travel";"lovegt502@gmail.com";"54124446";"Edgar Alfredo Prado Salvatierra | Avenida Simeón Cañas 5-07 zona 2., Ciudad de Guatemala, Guatemala";"";"57884.43";"0";"48";"0.0";"CLP";"2026-02-24"
"Guatemala";"Ciudad de Guatemala";"Tour en bicicleta por Ciudad de Guatemala";"https://www.civitatis.com/es/ciudad-de-guatemala/tour-bicicleta-ciudad-guatemala/";"La Camioneta Tours";"juancarloscazun@gmail.com";"48474185";"Juan Carlos Cazun Muñoz | 17 calle A 7-35 zona 10, Ciudad de Guatemala, Guatemala";"";"45729.08";"2";"43";"9.0";"CLP";"2026-02-24"
"Guatemala";"Ciudad de Guatemala";"Circuito de 15 días por Guatemala";"https://www.civitatis.com/es/ciudad-de-guatemala/circuito-15-dias-guatemala/";"Clark Tours";"info@clarktours.com.gt";"+502 24124700";"Industria y Desarrollo Turístico, S.A. | 7ma avenida 14-76 zona 9, Ciudad de Guatemala, Guatemala";"";"2091648.18";"3";"25";"9.3";"CLP";"2026-02-24"
"Guatemala";"Ciudad de Guatemala";"Semuc Champey, Cobán y el santuario del Quetzal en 3 días";"https://www.civitatis.com/es/ciudad-de-guatemala/semuc-champey-coban-santuario-quetzal/";"Guatemalan Adventure";"lorenn@guatemalanadventure.com";"502 46703135";"Turismo HP S.A. | 13 Calle 3-40 Zona 10 Edificio Atlantis S NIVEL 03 DEPARTAMENTO 50 , Ciudad de Guatemala, Guatemala";"";"365832.65";"3";"27";"9.3";"CLP";"2026-02-24"
"Guatemala";"Ciudad de Guatemala";"Circuito de 4 días por Guatemala";"https://www.civitatis.com/es/ciudad-de-guatemala/circuito-4-dias-guatemala/";"Clark Tours";"info@clarktours.com.gt";"+502 24124700";"Industria y Desarrollo Turístico, S.A. | 7ma avenida 14-76 zona 9, Ciudad de Guatemala, Guatemala";"";"273459.9";"3";"49";"8.0";"CLP";"2026-02-24"
"Guatemala";"Ciudad de Guatemala";"Paseo privado en avioneta por Ciudad de Guatemala";"https://www.civitatis.com/es/ciudad-de-guatemala/paseo-avioneta-ciudad-guatemala/";"Travel Store Gt";"allanyates1994@gmail.com";"50700660";"Allan Estuardo Yates Pineda | Edificio Premium 2, oficina 801, zona 2, Ciudad de Guatemala, Guatemala";"";"283454.72";"0";"8";"0.0";"CLP";"2026-02-24"
"Guatemala";"Ciudad de Guatemala";"Excursión a Antigua Guatemala + Visita a una finca cafetera";"https://www.civitatis.com/es/ciudad-de-guatemala/excursion-antigua-guatemala-finca-cafetera/";"Guatemalan Adventure";"lorenn@guatemalanadventure.com";"502 46703135";"Turismo HP S.A. | 13 Calle 3-40 Zona 10 Edificio Atlantis S NIVEL 03 DEPARTAMENTO 50 , Ciudad de Guatemala, Guatemala";"";"70422.78";"0";"69";"0.0";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Ruta de 2 días de trekking por el volcán Acatenango";"https://www.civitatis.com/es/antigua-guatemala/2-dias-trekking-volcan-acatenango/";"Ttc Travel";"pfcascor@gmail.com";"+50253182319";"TTC Travel | 30 calle , Ciudad de Guatemala, Guatemala";"";"114322.7";"17";"474";"8.2";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Ruta de 2 días de trekking por el volcán Acatenango";"https://www.civitatis.com/es/antigua-guatemala/2-dias-trekking-volcan-acatenango/";"Turisteando";"mcastro@turisteando.net";"+50246833333";"Gazela Network, S.A. | 5 Avenida 10-84, primer nivel, oficina 101, zona 14, Ciudad de Guatemala, Guatemala";"";"114322.7";"17";"474";"8.2";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Free tour por Antigua Guatemala";"https://www.civitatis.com/es/antigua-guatemala/free-tour-antigua-guatemala/";"Jose Luis Hernández";"ca@estacionmexico.com.mx";"+52 1 5580417713";"José Luis Hernández Ceballos | CORUÑA 216 INT 4 COLONIA VIADUCTO PIEDAD CP. IZTACALCO, Ciudad de México, México";"";"0.0";"261";"6791";"8.0";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Excursión al mercado de Chichicastenango y el lago Atitlán";"https://www.civitatis.com/es/antigua-guatemala/mercado-chichicastenango-lago-atitlan/";"Gray Line Guatemala";"reserve@graylineguatemala.com";"+502 2441-0189";"Reuxtreme Reuxtours S.A. | 8va Avenida 20-10 Zona 11, Ciudad de Guatemala, Guatemala";"";"73166.53";"60";"691";"8.0";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Tour por Antigua Guatemala + Pueblos coloniales";"https://www.civitatis.com/es/antigua-guatemala/tour-antigua-guatemala-pueblos-coloniales/";"Gray Line Guatemala";"reserve@graylineguatemala.com";"+502 2441-0189";"Reuxtreme Reuxtours S.A. | 8va Avenida 20-10 Zona 11, Ciudad de Guatemala, Guatemala";"";"54874.89";"13";"256";"8.6";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Traslados en Antigua Guatemala";"https://www.civitatis.com/es/antigua-guatemala/traslados/";"No especificado / Único";"N/A";"N/A";"N/A";"";"32010.35";"260";"4006";"9.1";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Tour por los miradores de Antigua Guatemala";"https://www.civitatis.com/es/antigua-guatemala/tour-miradores-antigua-guatemala/";"Direct Adventure Guatemala";"directadventure.info@gmail.com";"+50235785830";"Dos Elementos S.A | 6ta avenida Norte #57, Ciudad de Guatemala, Guatemala";"";"18499.15";"17";"163";"9.5";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Visita guiada por Antigua Guatemala";"https://www.civitatis.com/es/antigua-guatemala/visita-guiada-antigua-guatemala/";"Gray Line Guatemala";"reserve@graylineguatemala.com";"+502 2441-0189";"Reuxtreme Reuxtours S.A. | 8va Avenida 20-10 Zona 11, Ciudad de Guatemala, Guatemala";"";"18291.63";"55";"729";"8.9";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Trekking por el volcán de Pacaya";"https://www.civitatis.com/es/antigua-guatemala/trekking-volcan-pacaya/";"Direct Adventure Guatemala";"directadventure.info@gmail.com";"+50235785830";"Dos Elementos S.A | 6ta avenida Norte #57, Ciudad de Guatemala, Guatemala";"";"43556.54";"31";"234";"6.6";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Tour en quad por Antigua Guatemala";"https://www.civitatis.com/es/antigua-guatemala/tour-quad-antigua-guatemala/";"Direct Adventure Guatemala";"directadventure.info@gmail.com";"+50235785830";"Dos Elementos S.A | 6ta avenida Norte #57, Ciudad de Guatemala, Guatemala";"";"36138.98";"7";"100";"9.7";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Excursión privada desde Antigua Guatemala";"https://www.civitatis.com/es/antigua-guatemala/excursion-privada-antigua-guatemala/";"Direct Adventure Guatemala";"directadventure.info@gmail.com";"+50235785830";"Dos Elementos S.A | 6ta avenida Norte #57, Ciudad de Guatemala, Guatemala";"";"166713.15";"5";"81";"10.0";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Excursión al Volcán de Pacaya y las termas de Kawilal";"https://www.civitatis.com/es/antigua-guatemala/excursion-volcan-pacaya/";"Ttc Travel";"pfcascor@gmail.com";"+50253182319";"TTC Travel | 30 calle , Ciudad de Guatemala, Guatemala";"";"141760.15";"13";"133";"8.0";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Tour gastronómico por Antigua Guatemala";"https://www.civitatis.com/es/antigua-guatemala/tour-gastronomico-antigua-guatemala/";"Direct Adventure Guatemala";"directadventure.info@gmail.com";"+50235785830";"Dos Elementos S.A | 6ta avenida Norte #57, Ciudad de Guatemala, Guatemala";"";"60665.27";"2";"46";"8.0";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Tour del café por la finca la Zotea";"https://www.civitatis.com/es/antigua-guatemala/tour-cafe-finca-colombia/";"Direct Adventure Guatemala";"directadventure.info@gmail.com";"+50235785830";"Dos Elementos S.A | 6ta avenida Norte #57, Ciudad de Guatemala, Guatemala";"";"46337.38";"5";"65";"8.4";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Excursión al Lago Atitlán + Paseo en barco a San Juan La Laguna​";"https://www.civitatis.com/es/antigua-guatemala/lago-atitlan-barco-santiago/";"Ttc Travel";"pfcascor@gmail.com";"+50253182319";"TTC Travel | 30 calle , Ciudad de Guatemala, Guatemala";"";"100603.97";"0";"125";"0.0";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Senderismo por el mirador de Altamira";"https://www.civitatis.com/es/antigua-guatemala/senderismo-mirador-altamira/";"Direct Adventure Guatemala";"directadventure.info@gmail.com";"+50235785830";"Dos Elementos S.A | 6ta avenida Norte #57, Ciudad de Guatemala, Guatemala";"";"39826.88";"13";"98";"9.2";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Excursión a la finca Paseo de las Nubes";"https://www.civitatis.com/es/antigua-guatemala/excursion-finca-paseo-nubes/";"Direct Adventure Guatemala";"directadventure.info@gmail.com";"+50235785830";"Dos Elementos S.A | 6ta avenida Norte #57, Ciudad de Guatemala, Guatemala";"";"52824.02";"8";"64";"9.5";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Tour en buggy por los miradores de Antigua Guatemala";"https://www.civitatis.com/es/antigua-guatemala/tour-buggy-miradores-antigua-guatemala/";"Direct Adventure Guatemala";"directadventure.info@gmail.com";"+50235785830";"Dos Elementos S.A | 6ta avenida Norte #57, Ciudad de Guatemala, Guatemala";"";"137251.76";"3";"45";"9.3";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Taller de jade en Antigua Guatemala";"https://www.civitatis.com/es/antigua-guatemala/taller-jade-antigua-guatemala/";"Casa Del Jade";"casadeljade@gmail.com";"30111991";"Joyas Jennifer S.A | 4ta Calle Oriente No. 10, LA ANTIGUA GUATEMALA, Guatemala";"";"63106.13";"2";"13";"10.0";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Tour en kayak por el lago Atitlán";"https://www.civitatis.com/es/antigua-guatemala/tour-kayak-lago-atitlan/";"Direct Adventure Guatemala";"directadventure.info@gmail.com";"+50235785830";"Dos Elementos S.A | 6ta avenida Norte #57, Ciudad de Guatemala, Guatemala";"";"141787.03";"1";"10";"10.0";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Excursión al Auto Safari Chapín";"https://www.civitatis.com/es/antigua-guatemala/excursion-auto-safari-chapin/";"Direct Adventure Guatemala";"directadventure.info@gmail.com";"+50235785830";"Dos Elementos S.A | 6ta avenida Norte #57, Ciudad de Guatemala, Guatemala";"";"78603.48";"0";"5";"0.0";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Excursión a la playa El Paredón con curso de surf";"https://www.civitatis.com/es/antigua-guatemala/excursion-playa-paredon-surf/";"Direct Adventure Guatemala";"directadventure.info@gmail.com";"+50235785830";"Dos Elementos S.A | 6ta avenida Norte #57, Ciudad de Guatemala, Guatemala";"";"95479.48";"0";"14";"0.0";"CLP";"2026-02-24"
"Guatemala";"Antigua Guatemala";"Tour por los museos de Antigua Guatemala";"https://www.civitatis.com/es/antigua-guatemala/tour-museos-antigua-guatemala/";"Direct Adventure Guatemala";"directadventure.info@gmail.com";"+50235785830";"Dos Elementos S.A | 6ta avenida Norte #57, Ciudad de Guatemala, Guatemala";"";"58845.2";"0";"12";"0.0";"CLP";"2026-02-24"
"Guatemala";"Panajachel";"Senderismo hasta el Rostro Maya al amanecer";"https://www.civitatis.com/es/panajachel/senderismo-rostro-maya/";"Katampe Hikes";"katampe.hikes@gmail.com";"48720650";"KATAMPE | 1-33, ZONA 3, BARRIO 1-33 CALLEJON CHOCINTA, JUCANYA, PANAJACHEL, SOLOLÁ, Panajachel, Guatemala";"";"50301.98";"3";"17";"10.0";"CLP";"2026-02-24"
"Guatemala";"Panajachel";"Tour por los pueblos del Lago Atitlán";"https://www.civitatis.com/es/panajachel/lago-atitlan-barco-santiago/";"Ttc Travel";"pfcascor@gmail.com";"+50253182319";"TTC Travel | 30 calle , Ciudad de Guatemala, Guatemala";"";"77739.43";"6";"52";"9.3";"CLP";"2026-02-24"
"Guatemala";"Panajachel";"Tour en quad por los pueblos del Lago Atitlán";"https://www.civitatis.com/es/panajachel/tour-quad-pueblos-lago-atitlan/";"Simoon Rentals & Tours Guatemala";"simoontours@gmail.com";"54886550";"Simoon S.A. | 6a avenida, norte, Antigua Guatemala, Guatemala";"";"52131.15";"0";"7";"0.0";"CLP";"2026-02-24"
"Guatemala";"Quetzaltenango";"Tren turístico de Quetzaltenango";"https://www.civitatis.com/es/quetzaltenango/tren-turistico-quetzaltenango/";"Tranvía De Los Altos";"romeoalejandrorios@yahoo.com";"0050255239423";"Romeo Alejandro Ríos Maldonado | Diagonal 5 9-77 Zona 1, Quetzaltenango, Guatemala";"";"9145.81";"5";"49";"9.2";"CLP";"2026-02-24"
"Guatemala";"Quetzaltenango";"Excursión a Casa Botran";"https://www.civitatis.com/es/quetzaltenango/excursion-casa-botran/";"Tranvía De Los Altos";"romeoalejandrorios@yahoo.com";"0050255239423";"Romeo Alejandro Ríos Maldonado | Diagonal 5 9-77 Zona 1, Quetzaltenango, Guatemala";"";"54874.89";"1";"3";"10.0";"CLP";"2026-02-24"
"Guatemala";"San Vicente Pacaya";"Tour en quad por el volcán Pacaya";"https://www.civitatis.com/es/san-vicente-pacaya/tour-quad-volcan-pacaya/";"Simoon Rentals & Tours Guatemala";"simoontours@gmail.com";"54886550";"Simoon S.A. | 6a avenida, norte, Antigua Guatemala, Guatemala";"";"114322.7";"0";"6";"0.0";"CLP";"2026-02-24"
"Guatemala";"San Juan La Laguna";"Tour en quad por los miradores del Lago Atitlán";"https://www.civitatis.com/es/san-juan-la-laguna/tour-quad-miradores-lago-atitlan/";"Simoon Rentals & Tours Guatemala";"simoontours@gmail.com";"54886550";"Simoon S.A. | 6a avenida, norte, Antigua Guatemala, Guatemala";"";"59447.8";"0";"5";"0.0";"CLP";"2026-02-24"
