"pais";"destino";"actividad";"url_actividad";"operador";"email";"telefono";"direccion";"descripcion";"precio_real";"opiniones";"viajeros";"rating";"moneda";"fecha_scan"
"Brasil";"Río de Janeiro";"Excursión a Arraial do Cabo";"https://www.civitatis.com/es/rio-de-janeiro/excursion-arraial-cabo/";"Europa Tours";"comercial@riocariocatour.com.br";"+55 21 98806-5075";"ETOURBRAZIL DMC LTD | Flat 28 Stanbury Court, 99, Londres, Reino Unido";"";"51829.53";"272";"9306";"7.8";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Excursión a Arraial do Cabo";"https://www.civitatis.com/es/rio-de-janeiro/excursion-arraial-cabo/";"C2Rio Tours & Travel";"reservations@c2rio.travel";"+5521974896000";"C2 RIO VIAGENS E TURISMO LTDA ME | Av. Princesa Isabel, 10 - Copacabana, Río de Janeiro, Brasil";"";"51829.53";"272";"9306";"7.8";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Atardecer en el Pan de Azúcar + Tour por Río y el Cristo Redentor";"https://www.civitatis.com/es/rio-de-janeiro/tour-atardecer-pan-azucar/";"C2Rio Tours & Travel";"reservations@c2rio.travel";"+5521974896000";"C2 RIO VIAGENS E TURISMO LTDA ME | Av. Princesa Isabel, 10 - Copacabana, Río de Janeiro, Brasil";"";"117887.53";"221";"2546";"8.6";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Free tour por el centro histórico de Río";"https://www.civitatis.com/es/rio-de-janeiro/free-tour-centro-rio-lapa/";"Free Walker Tours";"luanasassuncao@gmail.com";"+55 21 99501-0667";"FREEWALKERTOURS TURISMO LTDA ­ ME | Av. Rio Branco, 156, Río de Janeiro, Brasil";"";"0.0";"3024";"107861";"9.3";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Free tour por el centro histórico de Río";"https://www.civitatis.com/es/rio-de-janeiro/free-tour-centro-rio-lapa/";"Be Free Tur";"marcelo@befreetours.com.br";"+55 21 99867-6290";"Marcelo Gomes Elias Serviços de Promotor Turístico e Locação - EIRELI - ME | Rua Conde de Bonfim, 644 / 1002, Río de Janeiro, Brasil";"";"0.0";"3024";"107861";"9.3";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tren del Corcovado con entrada al Cristo Redentor";"https://www.civitatis.com/es/rio-de-janeiro/tren-corcovado-entrada-cristo-redentor/";"Ingresso Com Desconto";"comercial@ingressocomdesconto.com.br";"11 3939- 0445";"Ingresso com Desconto LTDA | 10.335.415/0001-70, Itatiba, Brasil";"";"41852.08";"5";"132";"6.4";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Entrada a Roxy Dinner Show";"https://www.civitatis.com/es/rio-de-janeiro/entrada-roxy-dinner-show/";"Roxy Dinner Show";"luis.marotti@roxyshow.com.br";"21968194309";"Roxy Entretenimento ltda | Av Nossa Sra de Copacabana 945 Sala 114, Río de Janeiro, Brasil";"";"68956.37";"60";"871";"9.7";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour privado por Río de Janeiro";"https://www.civitatis.com/es/rio-de-janeiro/tour-privado-rio-janeiro/";"Be Free Tur";"marcelo@befreetours.com.br";"+55 21 99867-6290";"Marcelo Gomes Elias Serviços de Promotor Turístico e Locação - EIRELI - ME | Rua Conde de Bonfim, 644 / 1002, Río de Janeiro, Brasil";"";"276125.0";"117";"3043";"9.3";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Senderismo por las cuevas y cascadas del Parque Nacional de Tijuca";"https://www.civitatis.com/es/rio-de-janeiro/senderismo-cuevas-cascadas-tijuca/";"Itaway Ecotours";"info@itawayecotours.com";"+55 21 96811 4187";"ITAWAY ADVENTURE TURISMO LTDA | R PROFESSOR ALVARO RODRIGUES, 00284, APT 602, Río de Janeiro, Brasil";"";"60946.29";"104";"854";"9.7";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Excursión a Petrópolis";"https://www.civitatis.com/es/rio-de-janeiro/excursion-petropolis/";"Europa Tours";"comercial@riocariocatour.com.br";"+55 21 98806-5075";"ETOURBRAZIL DMC LTD | Flat 28 Stanbury Court, 99, Londres, Reino Unido";"";"38872.15";"319";"2949";"8.4";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Partido de fútbol en Río de Janeiro con guía local";"https://www.civitatis.com/es/rio-de-janeiro/entradas-futbol-rio-janeiro/";"Rio Futebol Tour";"caioairbnb2022@gmail.com";"+55 24 99920-2161";"Andrea de Souza Ferreira | rua 16 de marco 280 apt 204, 280, Río de Janeiro, Brasil";"";"63941.36";"30";"628";"9.7";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Autobús turístico de Río de Janeiro";"https://www.civitatis.com/es/rio-de-janeiro/autobus-turistico-rio-janeiro/";"Rio Samba Bus";"riosambabusrj@gmail.com";"+55 21 99281 3310";"Rio Samba Bus Transportes Turisticos Ltda | Rua Teotonio Regadas 26, Sal 501, Río de Janeiro, Brasil";"";"26119.83";"51";"935";"6.8";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Cristo Redentor en el tren de Corcovado + Tour por Río";"https://www.civitatis.com/es/rio-de-janeiro/tour-cristo-redentor-tren/";"C2Rio Tours & Travel";"reservations@c2rio.travel";"+5521974896000";"C2 RIO VIAGENS E TURISMO LTDA ME | Av. Princesa Isabel, 10 - Copacabana, Río de Janeiro, Brasil";"";"78881.91";"169";"2440";"8.5";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Paddle surf en Río de Janeiro al amanecer";"https://www.civitatis.com/es/rio-de-janeiro/paddle-surf-copacabana/";"Carioca Experience";"contato@cariocaexperience.com.br";"21971270040";"PAR Provedor de Conteúdo Tecnológico Ltda | Rua Cinco de Julho, 108, Río de Janeiro, Brasil";"";"52239.67";"5";"194";"8.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Excursión a Angra dos Reis";"https://www.civitatis.com/es/rio-de-janeiro/excursion-angra-dos-reis/";"Europa Tours";"comercial@riocariocatour.com.br";"+55 21 98806-5075";"ETOURBRAZIL DMC LTD | Flat 28 Stanbury Court, 99, Londres, Reino Unido";"";"48590.18";"242";"3925";"7.5";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Amanecer en el mirador de Dona Marta + Cristo Redentor";"https://www.civitatis.com/es/rio-de-janeiro/amanecer-dona-marta-cristo-redentor/";"Trip In Rio";"edersontripinrio@gmail.com";"+55 21 98126 7107";"Ederson Almeida de Oliveira 08717973724 | Rua Julio berckowitz 1099, Río de Janeiro, Brasil";"";"72264.88";"111";"720";"9.8";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Traslado a Búzios";"https://www.civitatis.com/es/rio-de-janeiro/traslado-buzios/";"Buziostransfer.com";"buziostransfer@hotmail.com";"+5522992419928";"G A LOPEZ EMPREENDIMENTOS | Rua Tom Jobim gh, Búzios, Brasil";"";"25597.44";"39";"753";"5.3";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour por la favela Santa Marta";"https://www.civitatis.com/es/rio-de-janeiro/tour-favela-santa-marta/";"Rio By Foot";"riobyfoottour@gmail.com";"+55 21 97001-8590";"WELLINGTON LUIZ AGUIAR RODRIGUES 14594201792 | rua do oriente 137, Río de Janeiro, Brasil";"";"28905.95";"139";"1383";"9.2";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Free tour por el centro histórico de Río y Lapa";"https://www.civitatis.com/es/rio-de-janeiro/free-tour-rio-janeiro/";"Be Free Tur";"marcelo@befreetours.com.br";"+55 21 99867-6290";"Marcelo Gomes Elias Serviços de Promotor Turístico e Locação - EIRELI - ME | Rua Conde de Bonfim, 644 / 1002, Río de Janeiro, Brasil";"";"0.0";"1703";"34666";"9.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Paseo en velero al atardecer por Río";"https://www.civitatis.com/es/rio-de-janeiro/barco-rio-janeiro-atardecer/";"Dream Destination Rio - Ddr";"dreamdestinationrio@gmail.com";"+55 2197 654 84 53";"DDR Turismo Nautico e Eventos LTDA | R VISCONDE DE PIRAJA, 414, SAL 718, Río de Janeiro, Brasil";"";"46493.31";"473";"6415";"9.7";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Entradas para AquaRio";"https://www.civitatis.com/es/rio-de-janeiro/entradas-aquario/";"Ingresso Com Desconto";"comercial@ingressocomdesconto.com.br";"11 3939- 0445";"Ingresso com Desconto LTDA | 10.335.415/0001-70, Itatiba, Brasil";"";"29111.72";"0";"35";"0.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour por los bastidores del carnaval de Río";"https://www.civitatis.com/es/rio-de-janeiro/tour-bastidores-carnaval-rio-janeiro/";"Carnaval Experience";"akiva@carnavalexperience.com.br";"+55 21 99512-7942";"RTB TURISMO E SERVICOS EIRELI | Rua Almirante Barroso 05, e 06, Quadra 21, Centro, Duque de Caxias, Brasil";"";"23507.85";"100";"1237";"9.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour por el Cristo Redentor y la Escalera de Selarón";"https://www.civitatis.com/es/rio-de-janeiro/tour-cristo-redentor-escalera-selaron/";"C2Rio Tours & Travel";"reservations@c2rio.travel";"+5521974896000";"C2 RIO VIAGENS E TURISMO LTDA ME | Av. Princesa Isabel, 10 - Copacabana, Río de Janeiro, Brasil";"";"49453.56";"3";"136";"8.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Paseo privado en helicóptero por Río de Janeiro";"https://www.civitatis.com/es/rio-de-janeiro/paseo-helicoptero-rio/";"Rio Hang Gliding";"konrad@asa-delta.com";"+5521 99982-6664 -";"Konrad Albert Lapierre Heilmann | 5455 W 120th Street, Inglewood-California, Estados Unidos";"";"560575.86";"52";"845";"9.1";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Entradas para el desfile del Carnaval de Río de Janeiro en el Sector 9";"https://www.civitatis.com/es/rio-de-janeiro/entradas-carnaval-rio-janeiro/";"C2Rio Tours & Travel";"reservations@c2rio.travel";"+5521974896000";"C2 RIO VIAGENS E TURISMO LTDA ME | Av. Princesa Isabel, 10 - Copacabana, Río de Janeiro, Brasil";"";"447868.17";"0";"19";"0.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour por el Jardín Botánico y el Bosque de Tijuca";"https://www.civitatis.com/es/rio-de-janeiro/visita-guiada-jardin-botanico/";"Europa Tours";"comercial@riocariocatour.com.br";"+55 21 98806-5075";"ETOURBRAZIL DMC LTD | Flat 28 Stanbury Court, 99, Londres, Reino Unido";"";"61698.74";"100";"1200";"7.9";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Paseo en velero por Río de Janeiro";"https://www.civitatis.com/es/rio-de-janeiro/paseo-velero-rio-janeiro/";"Dream Destination Rio - Ddr";"dreamdestinationrio@gmail.com";"+55 2197 654 84 53";"DDR Turismo Nautico e Eventos LTDA | R VISCONDE DE PIRAJA, 414, SAL 718, Río de Janeiro, Brasil";"";"46493.31";"78";"739";"9.8";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour por Río y el Cristo Redentor en minibús";"https://www.civitatis.com/es/rio-de-janeiro/visita-cristo-redentor/";"Europa Tours";"comercial@riocariocatour.com.br";"+55 21 98806-5075";"ETOURBRAZIL DMC LTD | Flat 28 Stanbury Court, 99, Londres, Reino Unido";"";"53265.64";"93";"1422";"8.6";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Transporte y entrada al espectáculo de Roxy Dinner Show";"https://www.civitatis.com/es/rio-de-janeiro/cena-espectaculo-cine-roxy/";"Europa Tours";"comercial@riocariocatour.com.br";"+55 21 98806-5075";"ETOURBRAZIL DMC LTD | Flat 28 Stanbury Court, 99, Londres, Reino Unido";"";"87926.64";"3";"59";"8.7";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Fiesta en barco por Río de Janeiro";"https://www.civitatis.com/es/rio-de-janeiro/fiesta-barco-rio-janeiro/";"Bem Brasil";"sardinha@bembrasilrio.com";"21979214808";"Bem Brasil Entretenimento LTDA ME | R DO BISPO, 106, Río de Janeiro, Brasil";"";"27861.16";"40";"1303";"9.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Parque Nacional Tijuca, Santa Teresa y Cristo Redentor";"https://www.civitatis.com/es/rio-de-janeiro/tour-corcovado-parque-tijuca/";"Brazil Expedition";"info@brazilexpedition.com";"+55 21 99998-2907";"Brazil Expedition Passeios Turisticos Ltda ME | Rua Medina 127/610, Río de Janeiro, Brasil";"";"65996.12";"120";"1206";"9.3";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Free tour en 4x4 por el Parque Nacional de Tijuca";"https://www.civitatis.com/es/rio-de-janeiro/free-tour-parque-tijuca/";"Jeep Rio";"freerideerioo@gmail.com";"+55 21 98001 7714";"Evandro Ferreira da Silva | rua capitão rubens 1, Río de Janeiro, Brasil";"";"0.0";"191";"9695";"8.9";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour del Maracaná";"https://www.civitatis.com/es/rio-de-janeiro/tour-maracana/";"Ingresso Com Desconto";"comercial@ingressocomdesconto.com.br";"11 3939- 0445";"Ingresso com Desconto LTDA | 10.335.415/0001-70, Itatiba, Brasil";"";"22741.54";"1";"44";"8.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour por el estadio Maracaná + Cidade do Samba";"https://www.civitatis.com/es/rio-de-janeiro/visita-guiada-maracana-cidade-samba/";"Europa Tours";"comercial@riocariocatour.com.br";"+55 21 98806-5075";"ETOURBRAZIL DMC LTD | Flat 28 Stanbury Court, 99, Londres, Reino Unido";"";"82279.38";"73";"1389";"7.9";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Traslado a Ilha Grande";"https://www.civitatis.com/es/rio-de-janeiro/traslado-ilha-grande/";"Buziostransfer.com";"buziostransfer@hotmail.com";"+5522992419928";"G A LOPEZ EMPREENDIMENTOS | Rua Tom Jobim gh, Búzios, Brasil";"";"26816.36";"46";"1309";"5.9";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour por las favelas de Rocinha y Vidigal";"https://www.civitatis.com/es/rio-de-janeiro/tour-favelas-rocinha-vidigal/";"Favela Tour Guide";"favelatourguide@gmail.com";"+55 21 97210 2193";"FAVELA TOUR GUIDE AGENCIA DE VIAGENS LTDA | Travessa Esperança 5 Andar 203, Río de Janeiro, Brasil";"";"71220.09";"2";"64";"10.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Free tour por el barrio de Santa Teresa";"https://www.civitatis.com/es/rio-de-janeiro/free-tour-barrio-santa-teresa/";"Be Free Tur";"marcelo@befreetours.com.br";"+55 21 99867-6290";"Marcelo Gomes Elias Serviços de Promotor Turístico e Locação - EIRELI - ME | Rua Conde de Bonfim, 644 / 1002, Río de Janeiro, Brasil";"";"0.0";"813";"27912";"9.1";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour en mototaxi por la favela de Rocinha";"https://www.civitatis.com/es/rio-de-janeiro/tour-mototaxi-favela-rocinha/";"Na Favela Turismo";"atendimento@nafavelaturismo.com";"21 96906-8457";"POLO ROCINHA AGENCIA DE TURISMO LTDA | Estrada da Gávea 233 B, Río de Janeiro, Brasil";"";"25597.44";"0";"18";"0.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Espectáculo en Rio Scenarium";"https://www.civitatis.com/es/rio-de-janeiro/espectaculo-rio-scenarium/";"Rio Passeios E Trilhas";"turismoriodejaneiroexp@gmail.com";"21 98581-3562";"THAIS RIBEIRO BARBOSA 15573784790 | Rua Sá Ferreira 135, Copacabana, Rio de Jeneiro, Brasil";"";"100996.71";"22";"248";"7.5";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Vuelo en parapente por Río de Janeiro";"https://www.civitatis.com/es/rio-de-janeiro/vuelo-parapente-rio-janeiro/";"Asa Delta Rio De Janeiro";"rioasadelta@gmail.com";"+55 21 99694-7323";"Carla Ferreira Batista Frazão 00489765718 | Estrada da Gavea 587, Río de Janeiro, Brasil";"";"191545.48";"9";"96";"9.3";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Free tour por Copacabana e Ipanema";"https://www.civitatis.com/es/rio-de-janeiro/free-tour-copacabana-ipanema/";"Rio By Foot";"riobyfoottour@gmail.com";"+55 21 97001-8590";"WELLINGTON LUIZ AGUIAR RODRIGUES 14594201792 | rua do oriente 137, Río de Janeiro, Brasil";"";"0.0";"297";"7561";"8.9";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour privado del carnaval de Río de Janeiro";"https://www.civitatis.com/es/rio-de-janeiro/tour-privado-carnaval-rio-janeiro/";"Carnaval Experience";"akiva@carnavalexperience.com.br";"+55 21 99512-7942";"RTB TURISMO E SERVICOS EIRELI | Rua Almirante Barroso 05, e 06, Quadra 21, Centro, Duque de Caxias, Brasil";"";"211447.06";"1";"83";"10.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour por el Museo del Mañana + Boulevard Olímpico";"https://www.civitatis.com/es/rio-de-janeiro/museo-manana-boulevard-olimpico/";"C2Rio Tours & Travel";"reservations@c2rio.travel";"+5521974896000";"C2 RIO VIAGENS E TURISMO LTDA ME | Av. Princesa Isabel, 10 - Copacabana, Río de Janeiro, Brasil";"";"58682.57";"26";"286";"9.4";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Excursión a Búzios";"https://www.civitatis.com/es/rio-de-janeiro/excursion-buzios/";"Europa Tours";"comercial@riocariocatour.com.br";"+55 21 98806-5075";"ETOURBRAZIL DMC LTD | Flat 28 Stanbury Court, 99, Londres, Reino Unido";"";"53989.09";"291";"5741";"7.4";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Excursión a Búzios";"https://www.civitatis.com/es/rio-de-janeiro/excursion-buzios/";"C2Rio Tours & Travel";"reservations@c2rio.travel";"+5521974896000";"C2 RIO VIAGENS E TURISMO LTDA ME | Av. Princesa Isabel, 10 - Copacabana, Río de Janeiro, Brasil";"";"53989.09";"291";"5741";"7.4";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Excursión en 4x4 a la Pedra do Telégrafo";"https://www.civitatis.com/es/rio-de-janeiro/excursion-4x4-pedra-telegrafo/";"Saffo Tour";"saffotour@gmail.com";"+55 21 99002-0049";"Alvaro silva Macedo | Av Lucio Costa 2916, Río de Janeiro, Brasil";"";"84577.77";"36";"249";"10.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour por la favela Santa Marta con comida o partido de fútbol";"https://www.civitatis.com/es/rio-de-janeiro/favela-santa-marta-comida-partido-futbol/";"Favela Scene";"contato@favelascene.com.br";"21998839021";"GILSON DA SILVA | Rua Marechal Francisco de Moura 251, Río de Janeiro, Brasil";"";"27741.01";"160";"1547";"9.1";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour en moto por Río + Visita a la favela Santa Marta";"https://www.civitatis.com/es/rio-de-janeiro/tour-moto-rio-favela-santa-marta/";"Slum Rio Tour";"luizclaudioslumrio@outlook.com";"5521990844685";"Luis Claudio Silvestre de Souza Cavalcanti | Ladeira dos Tabajaras, Río de Janeiro, Brasil";"";"77352.18";"0";"5";"0.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Traslado a Paraty";"https://www.civitatis.com/es/rio-de-janeiro/traslado-paraty/";"Paraty Tours";"paratytours@paratytours.com.br";"5524993176793";"Sebastian Maria Buffa Turismo Eirelli - EPP | Rua Zacarias Alves Gama, n° 79 – Lt 09 – Qd 05 - Jardim Riviera , Paraty, Brasil";"";"55722.32";"44";"551";"8.8";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Paseo en helicóptero sin puertas por Río de Janeiro";"https://www.civitatis.com/es/rio-de-janeiro/paseo-helicoptero-sin-puertas-rio/";"Rio2Fly";"rio2fly@hotmail.com";"+55 21 97267-0505";"BE FASTER SERVICOS AEREOS LTDA | AV DAS AMERICAS 3500 BLC 4 SAL 330, Río de Janeiro, Brasil";"";"313263.93";"1";"9";"8.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Teleférico del Pan de Azúcar";"https://www.civitatis.com/es/rio-de-janeiro/teleferico-pan-azucar/";"Ingresso Com Desconto";"comercial@ingressocomdesconto.com.br";"11 3939- 0445";"Ingresso com Desconto LTDA | 10.335.415/0001-70, Itatiba, Brasil";"";"48222.26";"0";"19";"0.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour de arte y cultura por Río de Janeiro";"https://www.civitatis.com/es/rio-de-janeiro/tour-arte-cultura/";"Rst Sightseeing Tour";"giselavayda@gmail.com";"55 21 985715350";"GISELA MELO DE VAYDA | Rua Santa Clara 80, Río de Janeiro, Brasil";"";"46493.31";"12";"218";"8.8";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour por el barrio Santa Teresa y Río antiguo";"https://www.civitatis.com/es/rio-de-janeiro/tour-barrio-santa-teresa/";"Europa Tours";"comercial@riocariocatour.com.br";"+55 21 98806-5075";"ETOURBRAZIL DMC LTD | Flat 28 Stanbury Court, 99, Londres, Reino Unido";"";"61698.74";"64";"798";"8.7";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Escalada en el Pan de Azúcar";"https://www.civitatis.com/es/rio-de-janeiro/escalada-pan-azucar/";"Itaway Ecotours";"info@itawayecotours.com";"+55 21 96811 4187";"ITAWAY ADVENTURE TURISMO LTDA | R PROFESSOR ALVARO RODRIGUES, 00284, APT 602, Río de Janeiro, Brasil";"";"60946.29";"12";"145";"10.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Escalada en el Pan de Azúcar";"https://www.civitatis.com/es/rio-de-janeiro/escalada-pan-azucar/";"Rio Trips - Tours In Rio";"ads.riotrips@gmail.com";"21972201906";"34.525.348 LARISSA BARRA LA PASTA | Rua Helios Seelinger, Río de Janeiro, Brasil";"";"60946.29";"12";"145";"10.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Free tour de la herencia africana";"https://www.civitatis.com/es/rio-de-janeiro/free-tour-herencia-africana-rio/";"Be Free Tur";"marcelo@befreetours.com.br";"+55 21 99867-6290";"Marcelo Gomes Elias Serviços de Promotor Turístico e Locação - EIRELI - ME | Rua Conde de Bonfim, 644 / 1002, Río de Janeiro, Brasil";"";"0.0";"538";"17038";"9.2";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Free tour de la herencia africana";"https://www.civitatis.com/es/rio-de-janeiro/free-tour-herencia-africana-rio/";"Free Walker Tours";"luanasassuncao@gmail.com";"+55 21 99501-0667";"FREEWALKERTOURS TURISMO LTDA ­ ME | Av. Rio Branco, 156, Río de Janeiro, Brasil";"";"0.0";"538";"17038";"9.2";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour gastronómico por Copacabana";"https://www.civitatis.com/es/rio-de-janeiro/tour-gastronomico-copacabana/";"Taste Rio Tours";"info@tasteriotours.com";"+55 21 98853 1547";"52.479.361 MURILLO PIJNAPPEL MONTENEGRO MOREIRA | Rua Ministro Viveiros de Castro, 66, Río de Janeiro, Brasil";"";"100822.57";"2";"11";"9.0";"CLP";"2026-02-16"
"Brasil";"Río de Janeiro";"Tour por el Boulevard Olímpico + Entrada a AquaRio";"https://www.civitatis.com/es/rio-de-janeiro/tour-boulevard-olimpico-aquario/";"Europa Tours";"comercial@riocariocatour.com.br";"+55 21 98806-5075";"ETOURBRAZIL DMC LTD | Flat 28 Stanbury Court, 99, Londres, Reino Unido";"";"77128.82";"23";"414";"7.9";"CLP";"2026-02-16"
