"pais";"destino";"actividad";"url_actividad";"operador";"email";"telefono";"direccion";"descripcion";"precio_real";"opiniones";"viajeros";"rating";"moneda";"fecha_scan"
"Argentina";"Buenos Aires";"Experiencia de tango en Buenos Aires";"https://www.civitatis.com/es/buenos-aires/visita-milonga-tanguera/";"Tango 10 Argentina";"hola@tango10argentina.com";"+5491130339201";"Manuel Vicente Gallardo Sánchez | Victorica Nº88 depto 5ºC, Tigre, Argentina";"";"37792.36";"79";"616";"9.5";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Autobús turístico Buenos Aires Bus";"https://www.civitatis.com/es/buenos-aires/autobus-turistico-buenos-aires/";"Rotamund Srl";"afernandez@buenosairesbus.com";"+545239-5160";"ROTAMUND SRL- EMPRESA DE TRANSPORTES SIERRAS DE CORDOBA SACIIA- EMPRESA GENERAL URQUIZA SRL- UNION TRANSITORIA | SAENZ PEÑA R. PTE. AV. 846 Piso:3, Buenos Aires, Argentina";"";"19110.54";"894";"16904";"8.2";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Excursión a Tigre en barco";"https://www.civitatis.com/es/buenos-aires/excursion-tigre-barco/";"Sturla Viajes";"comercial@sturlaviajes.tur.ar";"+54 11 4731-1300";"STURLA VIAJES SRL | Gral. Mitre 319, Tigre, Argentina";"";"41861.18";"719";"9897";"8.2";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Espectáculo en Madero Tango";"https://www.civitatis.com/es/buenos-aires/espectaculo-madero-tango/";"Madero Tango Buenos Aires";"reservas@maderotango.com.ar";"541152393009";"Madero Tango SA | ALICIA MOREAU DE JUSTO 2060, Buenos Aires, Argentina";"";"16758.61";"573";"10309";"8.6";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Free tour por el cementerio de la Recoleta";"https://www.civitatis.com/es/buenos-aires/free-tour-cementerio-recoleta/";"Maximo Velazquez Weimann";"maximovw@outlook.com";"+54 911 51492271";"MAXIMO ARIEL VELAZQUEZ WEIMANN | juramento 5050, Buenos Aires, Argentina";"";"0.0";"1379";"55830";"9.7";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Free tour por el cementerio de la Recoleta";"https://www.civitatis.com/es/buenos-aires/free-tour-cementerio-recoleta/";"Enzo Tours";"enzovp369@gmail.com";"01140514748";"Enzo Manuel Vargas Portillo | laferrere 3631, Buenos Aires, Argentina";"";"0.0";"1379";"55830";"9.7";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Free tour por el cementerio de la Recoleta";"https://www.civitatis.com/es/buenos-aires/free-tour-cementerio-recoleta/";"Ricardo Venosi";"richardvenosi@gmail.com";"+5491150391893";"Ricardo Venosi | Diego de Carvajal 336, Buenos Aires, Argentina";"";"0.0";"1379";"55830";"9.7";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Visita guiada por el Teatro Colón";"https://www.civitatis.com/es/buenos-aires/visita-guiada-teatro-colon/";"Swell Buenos Aires";"swellbsas@gmail.com";"+541121891436";"Francisco Bautista Canevari Lomazzi | Coronel Ramon Falcón 147 Lomas de Zamora, Buenos Aires, Argentina";"";"41861.18";"46";"720";"7.9";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Entrada al Museo River y Estadio Monumental";"https://www.civitatis.com/es/buenos-aires/entrada-museo-river-estadio-monumental/";"Club Atlético River Plate";"museo@cariverplate.com.ar";"";"Club Atlético River Plate Asociación Civil | Av. Figueroa Alcorta 7597, Caba, Argentina";"";"20366.6";"38";"714";"8.5";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Paseo en barco al atardecer por el Río de la Plata";"https://www.civitatis.com/es/buenos-aires/paseo-barco-atardecer-rio-plata/";"Barco Humberto M";"reservas@humbertom.com";"+5411 43144767";"NAVIERA HM SRL | Domicilio 777 brickel ave, suite 1210, Miami, Estados Unidos";"";"35946.01";"188";"3325";"8.0";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Espectáculo en Palacio Tango";"https://www.civitatis.com/es/buenos-aires/espectaculo-tango-astor-piazzolla/";"Palacio Tango";"claves@palaciotango.com";"+54 9 11 4094-4571";"SOLUCIONES MAIPU S.R.L. | Sarmiento 559, Piso 2, Buenos Aires, Argentina";"";"33238.29";"73";"990";"8.6";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Paseo en velero por el río de la Plata con aperitivo";"https://www.civitatis.com/es/buenos-aires/paseo-velero-rio-plata/";"Navegando Buenos Aires";"navegandobsas@gmail.com";"+5491130077793";"Nicolas Fiori | JJ Urquiza 2994, Buenos Aires, Argentina";"";"45501.28";"40";"332";"9.9";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Paseo en barco por el Río de la Plata hasta La Boca";"https://www.civitatis.com/es/buenos-aires/paseo-barco-rio-plata/";"Sturla Viajes";"comercial@sturlaviajes.tur.ar";"+54 11 4731-1300";"STURLA VIAJES SRL | Gral. Mitre 319, Tigre, Argentina";"";"16380.46";"79";"1602";"7.8";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Free tour por el barrio de La Recoleta";"https://www.civitatis.com/es/buenos-aires/free-tour-barrio-recoleta/";"Agustin Varela";"agustinvarelak@gmail.com";"541150203876";"BENSADON JUAN PABLO | Los Incas, CABA, Argentina";"";"0.0";"332";"9101";"9.7";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Fiesta Gaucha en la Estancia Santa Susana";"https://www.civitatis.com/es/buenos-aires/fiesta-gaucha/";"Grupo Summa";"cristian@gruposumma.com.ar";"+54 11 5263-8839";"Sadacu Real Estate LLC | 1001 Brickell Bay DR STE 1706, Miami, Estados Unidos";"";"230236.51";"31";"480";"9.3";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Visita guiada por San Telmo";"https://www.civitatis.com/es/buenos-aires/visita-guiada-san-telmo/";"Emmanuel De Simone";"desimoneemmanuel08@gmail.com";"+541138348197";"Emmanuel de Simone | Malvinas, Merlo, Argentina";"";"9100.25";"916";"12999";"9.3";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Visita guiada por San Telmo";"https://www.civitatis.com/es/buenos-aires/visita-guiada-san-telmo/";"Swell Buenos Aires";"swellbsas@gmail.com";"+541121891436";"Francisco Bautista Canevari Lomazzi | Coronel Ramon Falcón 147 Lomas de Zamora, Buenos Aires, Argentina";"";"9100.25";"916";"12999";"9.3";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Free tour nocturno por Buenos Aires";"https://www.civitatis.com/es/buenos-aires/free-tour-nocturno-buenos-aires/";"Agustin Varela";"agustinvarelak@gmail.com";"541150203876";"BENSADON JUAN PABLO | Los Incas, CABA, Argentina";"";"0.0";"21";"1294";"10.0";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Excursión a Colonia del Sacramento + Alquiler de bicicleta";"https://www.civitatis.com/es/buenos-aires/excursion-colonia-sacramento-alquiler-bicicleta/";"Buquebus";"turismonacional@buquebus.com";"+5982130";"LOS CIPRESES S.A. | Rio Negro 1394, Montevideo, Uruguay";"";"89182.52";"2";"27";"9.0";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Excursión a Colonia del Sacramento + Autobús turístico";"https://www.civitatis.com/es/buenos-aires/excursion-colonia-sacramento-autobus-turistico/";"Buquebus";"turismonacional@buquebus.com";"+5982130";"LOS CIPRESES S.A. | Rio Negro 1394, Montevideo, Uruguay";"";"78262.21";"22";"538";"6.8";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Entradas al Obelisco de Buenos Aires";"https://www.civitatis.com/es/buenos-aires/entradas-obelisco-buenos-aires/";"Gray Line Argentina";"m.rozanski@graylineargentina.com";"541152398206";"MVP Travel Group LLC | 4113 Staghorn LN Weston, FL 33331 USA, Florida, Estados Unidos";"";"39131.1";"0";"15";"0.0";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Tour del fútbol, Boca Juniors y River Plate";"https://www.civitatis.com/es/buenos-aires/tour-futbol-argentino/";"Living Fútbol Argentina";"kravetzdan@gmail.com";"+54 9 11 2659-7630";"KRAVETZ DAN | PEDRAZA MANUELA 1770 4B, Buenos Aires, Argentina";"";"103742.93";"151";"2279";"8.8";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Tour de los misterios y leyendas del Sur de Buenos Aires";"https://www.civitatis.com/es/buenos-aires/tour-misterios-sur-buenos-aires/";"Zigiotto Viajes";"info@zigiottoviajes.com.ar";"+541143710593 7";"Diego Marcelo Atilio Zigiotto | Bartolomé Mitre, 1711 - 3º/ 3, Buenos Aires, Argentina";"";"15470.43";"40";"593";"8.9";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Espectáculo en Señor Tango";"https://www.civitatis.com/es/buenos-aires/espectaculo-senor-tango/";"Tangol - Dólares Americanos Usd";"civitatis@tangol.com";"0054-11-43636000";"Tangol Tours Latam SRL | Plaza Cagancha, 1145 - Piso 6, Montevideo, Uruguay";"";"53691.51";"16";"293";"8.7";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Espectáculo de tango en El Viejo Almacén";"https://www.civitatis.com/es/buenos-aires/espectaculo-tango-viejo-almacen/";"El Viejo Almacen";"reservas@viejoalmacen.com.ar";"+54 9 11 3866-2000";"Veiba Producciones S.A | Av. Independencia 313, Buenos Aires, Argentina";"";"45501.28";"84";"1195";"9.0";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Tour de los misterios y leyendas del Norte de Buenos Aires";"https://www.civitatis.com/es/buenos-aires/tour-misterios-norte-buenos-aires/";"Zigiotto Viajes";"info@zigiottoviajes.com.ar";"+541143710593 7";"Diego Marcelo Atilio Zigiotto | Bartolomé Mitre, 1711 - 3º/ 3, Buenos Aires, Argentina";"";"15470.43";"61";"1599";"8.6";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Transporte a Montevideo: Ferry + Autobús";"https://www.civitatis.com/es/buenos-aires/excursion-montevideo/";"Colonia Express";"tickets@coloniaexpress.com";"+54 11 5167-7700";"LUMARY S.A | Boulevar Artigas 1825 Local 31/32, Montevideo, Uruguay";"";"77352.18";"73";"1283";"8.2";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Free tour por Puerto Madero";"https://www.civitatis.com/es/buenos-aires/free-tour-puerto-madero/";"Maximo Velazquez Weimann";"maximovw@outlook.com";"+54 911 51492271";"MAXIMO ARIEL VELAZQUEZ WEIMANN | juramento 5050, Buenos Aires, Argentina";"";"0.0";"425";"13112";"9.4";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Free tour por Puerto Madero";"https://www.civitatis.com/es/buenos-aires/free-tour-puerto-madero/";"Gonzalo Escarguel";"gonzalofescarguel@gmail.com";"+5491165202018";"Gonzalo Escarguel Fernandez | Cochabamba, 467, Buenos Aires, Argentina";"";"0.0";"425";"13112";"9.4";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Entrada al espectáculo La Bomba de Tiempo";"https://www.civitatis.com/es/buenos-aires/entrada-bomba-tiempo/";"Ciudad Cultural Konex";"administracion@cckonex.org";"+54 11 468643200 -";"Ciudad Cultural SA | Av. Cordoba 1233 Piso 5, Buenos Aires, Argentina";"";"10427.7";"38";"809";"9.5";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Espectáculo de tango en Esquina Homero Manzi";"https://www.civitatis.com/es/buenos-aires/espectaculo-tango-homero-manzi/";"Providence Viajes";"info@providenceviajes.tur.ar";"1153897111";"GABRIEL MAURICIO CARBONE | Av Corrientes 753 Loc 56/57, Buenos Aires, Argentina";"";"50051.41";"6";"78";"10.0";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Free tour por Palermo";"https://www.civitatis.com/es/buenos-aires/free-tour-palermo/";"Swell Buenos Aires";"swellbsas@gmail.com";"+541121891436";"Francisco Bautista Canevari Lomazzi | Coronel Ramon Falcón 147 Lomas de Zamora, Buenos Aires, Argentina";"";"0.0";"507";"15829";"9.2";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Free tour por Palermo";"https://www.civitatis.com/es/buenos-aires/free-tour-palermo/";"Enzo Tours";"enzovp369@gmail.com";"01140514748";"Enzo Manuel Vargas Portillo | laferrere 3631, Buenos Aires, Argentina";"";"0.0";"507";"15829";"9.2";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Taller de fileteado porteño en el barrio de San Telmo";"https://www.civitatis.com/es/buenos-aires/tour-fileteado-san-telmo/";"Grupo Summa";"cristian@gruposumma.com.ar";"+54 11 5263-8839";"Sadacu Real Estate LLC | 1001 Brickell Bay DR STE 1706, Miami, Estados Unidos";"";"39131.1";"0";"17";"0.0";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Ferry Colonia Express entre Buenos Aires y Colonia del Sacramento";"https://www.civitatis.com/es/buenos-aires/ferry-colonia-sacramento/";"Colonia Express";"tickets@coloniaexpress.com";"+54 11 5167-7700";"LUMARY S.A | Boulevar Artigas 1825 Local 31/32, Montevideo, Uruguay";"";"65521.85";"57";"1239";"9.0";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Tour de Buenos Aires para Instagram";"https://www.civitatis.com/es/buenos-aires/tour-fotografico-buenos-aires/";"Instant Photo";"exe_breve98@hotmail.com";"+54 9 11 3406-4678";"Ismael Exequiel Breve | Hipolito Yrigoyen, 1438, Buenos Aires, Argentina";"";"53691.51";"70";"495";"9.5";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Tour por las librerías de Buenos Aires";"https://www.civitatis.com/es/buenos-aires/tour-librerias-buenos-aires/";"Buenos Aires Vision";"info@buenosairesvision.tur.ar";"+5491136051739";"Buenos Aires Vision SAS | esmeralda 356 8p of 28, Buenos Aires, Argentina";"";"28438.3";"60";"458";"9.4";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Experiencia gaucha en San Antonio de Areco";"https://www.civitatis.com/es/buenos-aires/experiencia-gaucha-san-antonio-areco/";"Areco Tradición";"info@arecotradicion.com";"+5491130316057";"M. BERTRAND MAHE | CAMINO RICARDO GUIARALDES 157, San Antonio de Areco, Argentina";"";"199759.66";"18";"134";"9.2";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Pub Crawl ¡Tour de fiesta por Buenos Aires!";"https://www.civitatis.com/es/buenos-aires/pub-crawl-buenos-aires/";"Buenos Aires Social Club";"planellspilar@gmail.com";"01141711804";"Maria del Pilar Planells | Antonio Beruti 3795, Ciudad Autónoma de Buenos Aires, Argentina";"";"16380.46";"62";"567";"9.1";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Entradas para el espectáculo Ellas son tango";"https://www.civitatis.com/es/buenos-aires/entradas-ellas-son-tango/";"Superaccion";"mariacruz.comunicacion@gmail.com";"01158030472";"PUNT VERMELL | O Gorman, Camila 412, Piso: 20, Buenos Aires, Argentina";"";"29327.9";"1";"20";"10.0";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Tour por el Cementerio de la Chacarita";"https://www.civitatis.com/es/buenos-aires/tour-cementerio-chacarita/";"Maximo Velazquez Weimann";"maximovw@outlook.com";"+54 911 51492271";"MAXIMO ARIEL VELAZQUEZ WEIMANN | juramento 5050, Buenos Aires, Argentina";"";"13650.38";"192";"3151";"9.7";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Tour por el Cementerio de la Chacarita";"https://www.civitatis.com/es/buenos-aires/tour-cementerio-chacarita/";"Enzo Tours";"enzovp369@gmail.com";"01140514748";"Enzo Manuel Vargas Portillo | laferrere 3631, Buenos Aires, Argentina";"";"13650.38";"192";"3151";"9.7";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Asado argentino en el barrio de Palermo";"https://www.civitatis.com/es/buenos-aires/asado-argentino-barrio-palermo/";"La Terracita Bbq";"terracita.asado@gmail.com";"";"MINOTTI GONZALO FEDERICO | Hidalgo, 1525, Buenos Aires, Argentina";"";"76442.16";"28";"322";"9.9";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Asado argentino en el barrio de Palermo";"https://www.civitatis.com/es/buenos-aires/asado-argentino-barrio-palermo/";"Betty And Marcelo";"veronicajfreire@gmail.com";"01140901750";"BEATRIZ INES BLOCK | Nicaragua 4336, Buenos Aires, Argentina";"";"76442.16";"28";"322";"9.9";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Excursión al Bioparque Temaikèn";"https://www.civitatis.com/es/buenos-aires/excursion-bioparque-temaiken/";"Grupo Summa";"cristian@gruposumma.com.ar";"+54 11 5263-8839";"Sadacu Real Estate LLC | 1001 Brickell Bay DR STE 1706, Miami, Estados Unidos";"";"89182.52";"42";"431";"9.1";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Fiesta Gaucha en la Estancia Don Silvano";"https://www.civitatis.com/es/buenos-aires/fiesta-gaucha-don-silvano/";"Estancia Don Silvano";"rlisiardi@gmail.com";"+5491151631105";"Ayeray SA | Crainqueville Pje 2184, Capilla del Señor, Argentina";"";"78696.55";"48";"594";"8.3";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Espectáculo en Secreto Tango Society";"https://www.civitatis.com/es/buenos-aires/espectaculo-secreto-tango-society/";"Argentine Experience";"reservations@theargentineexperience.com";"+549113986 3613";"Travel World Beyond | PER JENSTER SOLE MBR  900 FOULK RD STE 201 , WILMINGTON, Estados Unidos";"";"63701.8";"1";"40";"10.0";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Excursión de 2 días a Montevideo";"https://www.civitatis.com/es/buenos-aires/excursion-2-dias-montevideo/";"Buquebus";"turismonacional@buquebus.com";"+5982130";"LOS CIPRESES S.A. | Rio Negro 1394, Montevideo, Uruguay";"";"178365.04";"8";"169";"5.8";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Tour en bicicleta por Buenos Aires";"https://www.civitatis.com/es/buenos-aires/tour-bicicleta-buenos-aires/";"Rental Bike Argentina";"rentalbikearg@gmail.com";"+5491133289289";"Fernando Martin Aguirre | Chile 1145, Buenos Aires, Argentina";"";"34580.97";"93";"1210";"9.4";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Tour en bicicleta por Buenos Aires";"https://www.civitatis.com/es/buenos-aires/tour-bicicleta-buenos-aires/";"Bike Tours Buenos Aires";"bike.tours.bsas@gmail.com";"1151855741";"Paseos sustentables SRL | San Martín 910, Piso 6°, CABA, Argentina";"";"34580.97";"93";"1210";"9.4";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Excursión a Campanópolis";"https://www.civitatis.com/es/buenos-aires/excursion-campanopolis/";"Grupo Summa";"cristian@gruposumma.com.ar";"+54 11 5263-8839";"Sadacu Real Estate LLC | 1001 Brickell Bay DR STE 1706, Miami, Estados Unidos";"";"48686.37";"107";"1261";"8.9";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Excursión a Montevideo en ferry directo + Taller de candombe";"https://www.civitatis.com/es/buenos-aires/excursion-montevideo-taller-candombe/";"Buquebus";"turismonacional@buquebus.com";"+5982130";"LOS CIPRESES S.A. | Rio Negro 1394, Montevideo, Uruguay";"";"222956.3";"5";"24";"6.8";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Visita guiada por el Museo Nacional de Bellas Artes";"https://www.civitatis.com/es/buenos-aires/visita-guiada-museo-bellas-artes/";"Lb Art Consulting";"lujanbf@gmail.com";"1130932844";"Baudino Frigo María Luján | Fray C Rodriguez  885, Ciudad Autonoma de Buenos Aires, Argentina";"";"18655.52";"60";"900";"8.9";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Tour nocturno por La Recoleta + Espectáculo de jazz";"https://www.civitatis.com/es/buenos-aires/tour-nocturno-recoleta-espectaculo-jazz/";"Luz Kaplan";"luchika@gmail.com";"01152210237";"Luz Kaplan Amaral | 14 DE JULIO 1177, Buenos Aires, Argentina";"";"34580.97";"19";"147";"8.5";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Free tour por las iglesias coloniales de Buenos Aires";"https://www.civitatis.com/es/buenos-aires/free-tour-iglesias-coloniales/";"Buenos Aires Wizard";"vistasdebuenosaires@gmail.com";"11 6712 0400";"Federico Sanseverino | Gregorio de Laferrere 1824, Buenos Aires, Argentina";"";"0.0";"31";"879";"9.7";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Free tour por el Parque Lezama y el Museo Histórico Nacional";"https://www.civitatis.com/es/buenos-aires/free-tour-parque-lezama-museo-historico-nacional/";"Buenos Aires Wizard";"vistasdebuenosaires@gmail.com";"11 6712 0400";"Federico Sanseverino | Gregorio de Laferrere 1824, Buenos Aires, Argentina";"";"0.0";"35";"1006";"9.4";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Tour por Buenos Aires + Paseo en barco";"https://www.civitatis.com/es/buenos-aires/tour-buenos-aires-paseo-barco/";"Grupo Summa";"cristian@gruposumma.com.ar";"+54 11 5263-8839";"Sadacu Real Estate LLC | 1001 Brickell Bay DR STE 1706, Miami, Estados Unidos";"";"41861.18";"5";"121";"7.2";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Tour nocturno en autobús descapotable";"https://www.civitatis.com/es/buenos-aires/tour-nocturno-autobus-descapotable/";"Gray Line Argentina";"m.rozanski@graylineargentina.com";"541152398206";"MVP Travel Group LLC | 4113 Staghorn LN Weston, FL 33331 USA, Florida, Estados Unidos";"";"22750.64";"0";"4";"0.0";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Visita guiada por La Recoleta";"https://www.civitatis.com/es/buenos-aires/visita-guiada-recoleta/";"Swell Buenos Aires";"swellbsas@gmail.com";"+541121891436";"Francisco Bautista Canevari Lomazzi | Coronel Ramon Falcón 147 Lomas de Zamora, Buenos Aires, Argentina";"";"17062.98";"780";"5667";"9.6";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Free tour por el barrio de Belgrano";"https://www.civitatis.com/es/buenos-aires/free-tour-barrio-belgrano/";"Noel Quiroga";"noel.tours.ba@gmail.com";"01133864761";"Noel Quiroga | Bochini 706, Avellaneda, Argentina";"";"0.0";"6";"95";"10.0";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Entrada a la Casa de Diego Maradona";"https://www.civitatis.com/es/buenos-aires/visita-casa-diego-maradona-asado/";"Cesar Martin Perez";"patocdiez@hotmail.com";"11 23883366";"Cesar Martin Perez | melincue 3227, Buenos Aires, Argentina";"";"18200.51";"10";"154";"9.2";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Free tour por el barrio Retiro";"https://www.civitatis.com/es/buenos-aires/free-tour-retiro/";"Gonzalo Escarguel";"gonzalofescarguel@gmail.com";"+5491165202018";"Gonzalo Escarguel Fernandez | Cochabamba, 467, Buenos Aires, Argentina";"";"0.0";"55";"1842";"8.6";"CLP";"2026-02-16"
"Argentina";"Buenos Aires";"Tour panorámico por Buenos Aires";"https://www.civitatis.com/es/buenos-aires/tour-panoramico-buenos-aires/";"Tangol - Dólares Americanos Usd";"civitatis@tangol.com";"0054-11-43636000";"Tangol Tours Latam SRL | Plaza Cagancha, 1145 - Piso 6, Montevideo, Uruguay";"";"109885.6";"267";"5633";"8.3";"CLP";"2026-02-16"
